R1128TS029_1.pdb;-134097.390383
R1128TS029_2.pdb;-122865.327361
R1128TS029_3.pdb;-130294.117111
R1128TS029_4.pdb;-128368.509786
R1128TS035_1.pdb;-173423.900229
R1128TS035_2.pdb;-169440.043922
R1128TS035_3.pdb;-167139.904721
R1128TS035_4.pdb;-166486.269061
R1128TS035_5.pdb;-165132.012706
R1128TS054_1.pdb;-211985.610799
R1128TS054_2.pdb;-213371.802923
R1128TS054_3.pdb;-182817.726397
R1128TS054_4.pdb;-209709.161642
R1128TS054_5.pdb;-212842.806420
R1128TS076_1.pdb;-208869.119570
R1128TS076_2.pdb;-208222.496880
R1128TS076_3.pdb;-211207.796293
R1128TS076_4.pdb;-208078.877849
R1128TS076_5.pdb;-213012.096187
R1128TS081_1.pdb;-196119.590814
R1128TS081_2.pdb;-197887.331974
R1128TS081_3.pdb;-196583.998383
R1128TS081_4.pdb;-195104.840044
R1128TS081_5.pdb;-192980.385133
R1128TS097_1.pdb;-98299.202171
R1128TS110_1.pdb;-194003.691783
R1128TS110_2.pdb;-189148.308291
R1128TS119_1.pdb;-200023.427262
R1128TS119_2.pdb;-189226.198507
R1128TS119_3.pdb;-198557.975374
R1128TS119_4.pdb;-185309.622688
R1128TS119_5.pdb;-183965.010057
R1128TS125_1.pdb;-205372.788799
R1128TS125_2.pdb;-207890.851889
R1128TS125_3.pdb;-181220.573593
R1128TS125_4.pdb;-176726.603468
R1128TS125_5.pdb;-194624.256479
R1128TS128_1.pdb;-191775.397461
R1128TS128_2.pdb;-184504.364009
R1128TS128_3.pdb;-181438.666418
R1128TS128_4.pdb;-181977.886435
R1128TS128_5.pdb;-191360.403463
R1128TS131_1.pdb;-100585.478314
R1128TS131_2.pdb;-99856.105105
R1128TS131_3.pdb;-109664.175184
R1128TS131_4.pdb;-108224.928742
R1128TS131_5.pdb;-131314.720961
R1128TS147_1.pdb;-189082.811984
R1128TS147_2.pdb;-186169.266385
R1128TS147_3.pdb;-184031.949062
R1128TS147_4.pdb;-188929.259724
R1128TS147_5.pdb;-184599.085505
R1128TS163_1.pdb;-157913.761276
R1128TS177_1.pdb;-183807.763257
R1128TS185_1.pdb;-189626.577597
R1128TS185_2.pdb;-184962.333277
R1128TS185_3.pdb;-189059.946362
R1128TS185_4.pdb;-187319.748175
R1128TS185_5.pdb;-181963.031639
R1128TS227_1.pdb;-186420.899129
R1128TS227_2.pdb;-185636.199638
R1128TS227_3.pdb;-187517.248133
R1128TS227_4.pdb;-191942.776758
R1128TS227_5.pdb;-188152.199848
R1128TS229_1.pdb;-175717.855017
R1128TS229_2.pdb;-187625.170117
R1128TS229_3.pdb;-190488.515333
R1128TS229_4.pdb;-188752.619476
R1128TS229_5.pdb;-194253.496201
R1128TS232_1.pdb;-221228.704470
R1128TS232_2.pdb;-220775.114655
R1128TS232_3.pdb;-221439.417632
R1128TS232_4.pdb;-221382.713019
R1128TS232_5.pdb;-221641.116077
R1128TS235_1.pdb;-184889.020935
R1128TS235_2.pdb;-185883.537110
R1128TS235_3.pdb;-193555.310594
R1128TS235_4.pdb;-167038.482074
R1128TS235_5.pdb;-180803.865989
R1128TS238_1.pdb;-113670.186931
R1128TS238_2.pdb;-173389.048705
R1128TS238_3.pdb;-113141.770523
R1128TS239_1.pdb;-188752.619476
R1128TS239_2.pdb;-188402.664446
R1128TS239_3.pdb;-175521.115405
R1128TS239_4.pdb;-194253.496201
R1128TS239_5.pdb;-164303.801579
R1128TS245_1.pdb;-152786.144911
R1128TS245_2.pdb;-153710.869586
R1128TS245_3.pdb;-147663.772600
R1128TS245_4.pdb;-144067.654107
R1128TS245_5.pdb;-147001.160986
R1128TS248_1.pdb;-217800.364923
R1128TS248_2.pdb;-211866.205792
R1128TS248_3.pdb;-216197.635033
R1128TS248_4.pdb;-211977.288784
R1128TS248_5.pdb;-210501.518602
R1128TS285_1.pdb;-177932.632010
R1128TS285_2.pdb;-179024.396742
R1128TS285_3.pdb;-182813.435273
R1128TS285_4.pdb;-182257.307970
R1128TS285_5.pdb;-185059.220525
R1128TS287_1.pdb;-189853.227354
R1128TS287_2.pdb;-149353.911920
R1128TS287_3.pdb;-166201.811980
R1128TS287_4.pdb;-147764.816576
R1128TS287_5.pdb;-148166.814023
R1128TS392_1.pdb;-170570.211767
R1128TS392_2.pdb;-180026.228910
R1128TS392_3.pdb;-173880.211190
R1128TS392_4.pdb;-186196.330835
R1128TS392_5.pdb;-189185.625526
R1128TS416_1.pdb;-205372.788799
R1128TS416_2.pdb;-207890.851889
R1128TS416_3.pdb;-181220.573593
R1128TS416_4.pdb;-189060.233174
R1128TS416_5.pdb;-192837.006818
R1128TS434_1.pdb;-190247.902859
R1128TS434_2.pdb;-188599.845058
R1128TS434_3.pdb;-187737.282950
R1128TS434_4.pdb;-182687.707638
R1128TS434_5.pdb;-190004.394744
R1128TS439_1.pdb;-175717.855017
R1128TS439_2.pdb;-188752.619476
R1128TS439_3.pdb;-173980.876611
R1128TS439_4.pdb;-205372.788799
R1128TS439_5.pdb;-188752.619476
R1128TS470_1.pdb;-173980.876611
R1128TS470_2.pdb;-175042.422087
R1128TS470_3.pdb;-173995.146224
R1128TS470_4.pdb;-174233.956823
R1128TS470_5.pdb;-175887.906947
R1128TS489_1.pdb;-173980.876611
R1128TS489_2.pdb;-175042.422087
R1128TS489_3.pdb;-173995.146224
R1128TS489_4.pdb;-174233.956823
R1128TS489_5.pdb;-175887.906947
